Year,ZipCode,Gender,Count
2012,96143,Male,7
2012,96143,Female,7
2012,96145,Male,12
2012,96145,Female,9
2012,96148,Male,3
2012,96148,Female,2
2012,96150,Male,82
2012,96150,Female,89
2012,96151,Male,3
2012,96151,Female,3
2012,96158,Male,5
2012,96158,Female,1
2012,96161,Male,34
2012,96161,Female,25
2012,99998,Male,710
2012,99998,Female,575
2012,99999,Male,214
2012,99999,Female,101
2013,90001,Men,118
2013,90001,Women,102
2013,90002,Men,139
2013,90002,Women,109
2013,90003,Men,173
2013,90003,Women,134
2013,90004,Men,136
2013,90004,Women,118
2013,90005,Men,107
2013,90005,Women,79
2013,90006,Men,140
2013,90006,Women,127
2013,90007,Men,66
2013,90007,Women,57
2013,90008,Men,140
2013,90008,Women,177
2013,90011,Men,191
2013,90011,Women,169
2013,90012,Men,103
2013,90012,Women,101
2013,90013,Men,60
2013,90013,Women,33
2013,90014,Men,59
2013,90014,Women,17
2013,90015,Men,40
2013,90015,Women,34
2013,90016,Men,177
2013,90016,Women,171
2013,90017,Men,51
2013,90017,Women,33
2013,90018,Men,186
2013,90018,Women,182
2013,90019,Men,191
2013,90019,Women,205
2013,90020,Men,59
2013,90020,Women,54
2013,90021,Men,21
2013,90022,Men,178
2013,90022,Women,187
2013,90023,Men,106
2013,90023,Women,125
2013,90024,Men,124
2013,90024,Women,130
2013,90025,Men,135
2013,90025,Women,102
2013,90026,Men,170
2013,90026,Women,161
2013,90027,Men,163
2013,90027,Women,161
2013,90028,Men,95
2013,90028,Women,77
2013,90029,Men,136
2013,90029,Women,118
2013,90031,Men,111
2013,90031,Women,133
2013,90032,Men,151
2013,90032,Women,138
2013,90033,Men,171
2013,90033,Women,126
2013,90034,Men,117
2013,90034,Women,116
2013,90035,Men,98
2013,90035,Women,117
2013,90036,Men,91
2013,90036,Women,103
2013,90037,Men,151
2013,90037,Women,139
2013,90038,Men,65
2013,90038,Women,55
2013,90039,Men,106
2013,90039,Women,92
2013,90040,Men,43
2013,90040,Women,48
2013,90041,Men,91
2013,90041,Women,111
2013,90042,Men,147
2013,90042,Women,113
2013,90043,Men,212
2013,90043,Women,203
2013,90044,Men,292
2013,90044,Women,255
2013,90045,Men,111
2013,90045,Women,104
2013,90046,Men,157
2013,90046,Women,189
2013,90047,Men,209
2013,90047,Women,214
2013,90048,Men,84
2013,90048,Women,101
2013,90049,Men,142
2013,90049,Women,125
2013,90056,Men,40
2013,90056,Women,42
2013,90057,Men,116
2013,90057,Women,111
2013,90059,Men,107
2013,90059,Women,94
2013,90061,Men,128
2013,90061,Women,88
2013,90062,Men,105
2013,90062,Women,108
2013,90063,Men,154
2013,90063,Women,153
2013,90064,Men,89
2013,90064,Women,101
2013,90065,Men,127
2013,90065,Women,102
2013,90066,Men,176
2013,90066,Women,149
2013,90067,Men,27
2013,90067,Women,22
2013,90068,Men,77
2013,90068,Women,50
2013,90069,Men,88
2013,90069,Women,70
2013,90073,Men,11
2013,90077,Men,38
2013,90077,Women,31
2013,90094,Women,13
2013,90201,Men,169
2013,90201,Women,156
2013,90210,Men,72
2013,90210,Women,89
2013,90211,Men,34
2013,90211,Women,26
2013,90212,Men,48
2013,90212,Women,36
2013,90220,Men,159
2013,90220,Women,167
2013,90221,Men,125
2013,90221,Women,121
2013,90222,Men,115
2013,90222,Women,81
2013,90230,Men,98
2013,90230,Women,125
2013,90232,Men,50
2013,90232,Women,57
2013,90240,Men,83
2013,90240,Women,80
2013,90241,Men,140
2013,90241,Women,141
2013,90242,Men,119
2013,90242,Women,119
2013,90245,Men,45
2013,90245,Women,45
2013,90247,Men,157
2013,90247,Women,151
2013,90248,Men,54
2013,90248,Women,39
2013,90249,Men,103
2013,90249,Women,89
2013,90250,Men,242
2013,90250,Women,255
2013,90254,Men,49
2013,90254,Women,44
2013,90255,Men,164
2013,90255,Women,132
2013,90260,Men,81
2013,90260,Women,75
2013,90262,Men,142
2013,90262,Women,111
2013,90265,Men,66
2013,90265,Women,54
2013,90266,Men,98
2013,90266,Women,88
2013,90270,Men,48
2013,90270,Women,37
2013,90272,Men,76
2013,90272,Women,71
2013,90274,Men,128
2013,90274,Women,112
2013,90275,Men,192
2013,90275,Women,162
2013,90277,Men,121
2013,90277,Women,123
2013,90278,Men,82
2013,90278,Women,94
2013,90280,Men,190
2013,90280,Women,182
2013,90290,Men,18
2013,90290,Women,14
2013,90291,Men,72
2013,90291,Women,46
2013,90292,Men,67
2013,90292,Women,56
2013,90293,Men,26
2013,90293,Women,35
2013,90301,Men,101
2013,90301,Women,100
2013,90302,Men,76
2013,90302,Women,79
2013,90303,Men,67
2013,90303,Women,71
2013,90304,Men,54
2013,90304,Women,40
2013,90305,Men,69
2013,90305,Women,85
2013,90401,Men,26
2013,90401,Women,26
2013,90402,Men,37
2013,90402,Women,49
2013,90403,Men,97
2013,90403,Women,85
2013,90404,Men,99
2013,90404,Women,112
2013,90405,Men,96
2013,90405,Women,91
2013,90501,Men,130
2013,90501,Women,123
2013,90502,Men,82
2013,90502,Women,72
2013,90503,Men,161
2013,90503,Women,190
2013,90504,Men,118
2013,90504,Women,115
2013,90505,Men,140
2013,90505,Women,160
2013,90601,Men,105
2013,90601,Women,102
2013,90602,Men,74
2013,90602,Women,67
2013,90603,Men,81
2013,90603,Women,104
2013,90604,Men,129
2013,90604,Women,122
2013,90605,Men,106
2013,90605,Women,105
2013,90606,Men,98
2013,90606,Women,94
2013,90620,Men,176
2013,90620,Women,198
2013,90621,Men,91
2013,90621,Women,77
2013,90623,Men,45
2013,90623,Women,52
2013,90630,Men,179
2013,90630,Women,155
2013,90631,Men,193
2013,90631,Women,221
2013,90638,Men,188
2013,90638,Women,180
2013,90640,Men,207
2013,90640,Women,208
2013,90650,Men,309
2013,90650,Women,317
2013,90660,Men,215
2013,90660,Women,188
2013,90670,Men,57
2013,90670,Women,48
2013,90680,Men,109
2013,90680,Women,128
2013,90701,Men,64
2013,90701,Women,60
2013,90703,Men,155
2013,90703,Women,169
2013,90706,Men,240
2013,90706,Women,213
2013,90710,Men,90
2013,90710,Women,87
2013,90712,Men,119
2013,90712,Women,166
2013,90713,Men,103
2013,90713,Women,91
2013,90715,Men,52
2013,90715,Women,59
2013,90716,Men,34
2013,90716,Women,30
2013,90717,Men,84
2013,90717,Women,80
2013,90720,Men,84
2013,90720,Women,106
2013,90723,Men,107
2013,90723,Women,92
2013,90731,Men,208
2013,90731,Women,172
2013,90732,Men,100
2013,90732,Women,112
2013,90740,Men,212
2013,90740,Women,281
2013,90744,Men,137
2013,90744,Women,116
2013,90745,Men,212
2013,90745,Women,213
2013,90746,Men,107
2013,90746,Women,102
2013,90755,Men,38
2013,90755,Women,30
2013,90802,Men,181
2013,90802,Women,125
2013,90803,Men,120
2013,90803,Women,116
2013,90804,Men,120
2013,90804,Women,104
2013,90805,Men,255
2013,90805,Women,215
2013,90806,Men,132
2013,90806,Women,123
2013,90807,Men,142
2013,90807,Women,140
2013,90808,Men,162
2013,90808,Women,158
2013,90810,Men,121
2013,90810,Women,93
2013,90813,Men,162
2013,90813,Women,118
2013,90814,Men,61
2013,90814,Women,63
2013,90815,Men,149
2013,90815,Women,165
2013,91001,Men,122
2013,91001,Women,131
2013,91006,Men,113
2013,91006,Women,100
2013,91007,Men,111
2013,91007,Women,140
2013,91010,Men,122
2013,91010,Women,142
2013,91011,Men,62
2013,91011,Women,80
2013,91016,Men,112
2013,91016,Women,137
2013,91020,Men,28
2013,91020,Women,38
2013,91024,Men,37
2013,91024,Women,50
2013,91030,Men,58
2013,91030,Women,66
2013,91040,Men,100
2013,91040,Women,102
2013,91042,Men,101
2013,91042,Women,100
2013,91101,Men,60
2013,91101,Women,65
2013,91103,Men,141
2013,91103,Women,114
2013,91104,Men,113
2013,91104,Women,127
2013,91105,Men,60
2013,91105,Women,72
2013,91106,Men,51
2013,91106,Women,73
2013,91107,Men,116
2013,91107,Women,138
2013,91108,Men,48
2013,91108,Women,54
2013,91201,Men,82
2013,91201,Women,67
2013,91202,Men,70
2013,91202,Women,96
2013,91203,Men,45
2013,91203,Women,48
2013,91204,Men,56
2013,91204,Women,66
2013,91205,Men,128
2013,91205,Women,128
2013,91206,Men,113
2013,91206,Women,145
2013,91207,Men,54
2013,91207,Women,45
2013,91208,Men,47
2013,91208,Women,60
2013,91214,Men,111
2013,91214,Women,99
2013,91301,Men,64
2013,91301,Women,69
2013,91302,Men,81
2013,91302,Women,69
2013,91303,Men,69
2013,91303,Women,63
2013,91304,Men,156
2013,91304,Women,143
2013,91306,Men,124
2013,91306,Women,122
2013,91307,Men,103
2013,91307,Women,95
2013,91311,Men,159
2013,91311,Women,167
2013,91316,Men,98
2013,91316,Women,99
2013,91320,Men,121
2013,91320,Women,124
2013,91321,Men,103
2013,91321,Women,124
2013,91324,Men,111
2013,91324,Women,100
2013,91325,Men,105
2013,91325,Women,97
2013,91326,Men,93
2013,91326,Women,94
2013,91331,Men,232
2013,91331,Women,187
2013,91335,Men,246
2013,91335,Women,300
2013,91340,Men,68
2013,91340,Women,69
2013,91342,Men,252
2013,91342,Women,207
2013,91343,Men,191
2013,91343,Women,157
2013,91344,Men,230
2013,91344,Women,192
2013,91345,Men,68
2013,91345,Women,87
2013,91350,Men,76
2013,91350,Women,83
2013,91351,Men,80
2013,91351,Women,89
2013,91352,Men,135
2013,91352,Women,114
2013,91354,Men,42
2013,91354,Women,52
2013,91355,Men,90
2013,91355,Women,103
2013,91356,Men,115
2013,91356,Women,119
2013,91360,Men,159
2013,91360,Women,223
2013,91361,Men,70
2013,91361,Women,98
2013,91362,Men,104
2013,91362,Women,118
2013,91364,Men,116
2013,91364,Women,115
2013,91367,Men,155
2013,91367,Women,166
2013,91377,Men,31
2013,91377,Women,35
2013,91381,Men,36
2013,91381,Women,18
2013,91384,Men,54
2013,91384,Women,40
2013,91387,Men,89
2013,91387,Women,68
2013,91390,Men,56
2013,91390,Women,43
2013,91401,Men,115
2013,91401,Women,122
2013,91402,Men,159
2013,91402,Women,144
2013,91403,Men,69
2013,91403,Women,86
2013,91405,Men,157
2013,91405,Women,145
2013,91406,Men,153
2013,91406,Women,124
2013,91411,Men,86
2013,91411,Women,93
2013,91423,Men,83
2013,91423,Women,115
2013,91436,Men,57
2013,91436,Women,65
2013,91501,Men,55
2013,91501,Women,72
2013,91502,Men,40
2013,91502,Women,40
2013,91504,Men,84
2013,91504,Women,101
2013,91505,Men,94
2013,91505,Women,119
2013,91506,Men,75
2013,91506,Women,73
2013,91601,Men,92
2013,91601,Women,80
2013,91602,Men,40
2013,91602,Women,49
2013,91604,Men,92
2013,91604,Women,99
2013,91605,Men,166
2013,91605,Women,155
2013,91606,Men,134
2013,91606,Women,128
2013,91607,Men,116
2013,91607,Women,117
2013,91701,Men,125
2013,91701,Women,116
2013,91702,Men,159
2013,91702,Women,145
2013,91706,Men,198
2013,91706,Women,163
2013,91709,Men,164
2013,91709,Women,147
2013,91710,Men,197
2013,91710,Women,204
2013,91711,Men,131
2013,91711,Women,185
2013,91722,Men,123
2013,91722,Women,107
2013,91723,Men,60
2013,91723,Women,73
2013,91724,Men,88
2013,91724,Women,102
2013,91730,Men,186
2013,91730,Women,162
2013,91731,Men,81
2013,91731,Women,77
2013,91732,Men,151
2013,91732,Women,150
2013,91733,Men,101
2013,91733,Women,94
2013,91737,Men,72
2013,91737,Women,60
2013,91739,Men,59
2013,91739,Women,53
2013,91740,Men,108
2013,91740,Women,107
2013,91741,Men,108
2013,91741,Women,122
2013,91744,Men,230
2013,91744,Women,168
2013,91745,Men,179
2013,91745,Women,158
2013,91746,Men,97
2013,91746,Women,56
2013,91748,Men,134
2013,91748,Women,94
2013,91750,Men,161
2013,91750,Women,152
2013,91752,Men,108
2013,91752,Women,82
2013,91754,Men,158
2013,91754,Women,133
2013,91755,Men,88
2013,91755,Women,100
2013,91761,Men,118
2013,91761,Women,127
2013,91762,Men,169
2013,91762,Women,158
2013,91763,Men,92
2013,91763,Women,89
2013,91764,Men,109
2013,91764,Women,92
2013,91765,Men,104
2013,91765,Women,126
2013,91766,Men,176
2013,91766,Women,154
2013,91767,Men,135
2013,91767,Women,150
2013,91768,Men,100
2013,91768,Women,82
2013,91770,Men,215
2013,91770,Women,186
2013,91773,Men,155
2013,91773,Women,151
2013,91775,Men,71
2013,91775,Women,88
2013,91776,Men,146
2013,91776,Women,124
2013,91780,Men,127
2013,91780,Women,160
2013,91784,Men,93
2013,91784,Women,80
2013,91786,Men,171
2013,91786,Women,200
2013,91789,Men,109
2013,91789,Women,124
2013,91790,Men,156
2013,91790,Women,158
2013,91791,Men,112
2013,91791,Women,120
2013,91792,Men,81
2013,91792,Women,81
2013,91801,Men,208
2013,91801,Women,191
2013,91803,Men,87
2013,91803,Women,98
2013,91901,Men,75
2013,91901,Women,66
2013,91902,Men,72
2013,91902,Women,81
2013,91906,Men,14
2013,91910,Men,276
2013,91910,Women,294
2013,91911,Men,295
2013,91911,Women,254
2013,91913,Men,58
2013,91913,Women,53
2013,91914,Men,21
2013,91914,Women,19
2013,91915,Men,22
2013,91915,Women,22
2013,91932,Men,87
2013,91932,Women,63
2013,91935,Men,36
2013,91935,Women,25
2013,91941,Men,134
2013,91941,Women,147
2013,91942,Men,169
2013,91942,Women,192
2013,91945,Men,104
2013,91945,Women,113
2013,91950,Men,193
2013,91950,Women,187
2013,91962,Men,11
2013,91977,Men,220
2013,91977,Women,233
2013,91978,Men,38
2013,91978,Women,30
2013,92003,Men,15
2013,92003,Women,19
2013,92004,Men,24
2013,92007,Men,51
2013,92007,Women,38
2013,92008,Men,113
2013,92008,Women,123
2013,92009,Men,143
2013,92009,Women,140
2013,92010,Men,50
2013,92010,Women,42
2013,92011,Men,76
2013,92011,Women,77
2013,92014,Men,58
2013,92014,Women,41
2013,92019,Men,188
2013,92019,Women,166
2013,92020,Men,278
2013,92020,Women,244
2013,92021,Men,251
2013,92021,Women,259
2013,92024,Men,185
2013,92024,Women,205
2013,92025,Men,172
2013,92025,Women,228
2013,92026,Men,215
2013,92026,Women,231
2013,92027,Men,180
2013,92027,Women,179
2013,92028,Men,225
2013,92028,Women,193
2013,92029,Men,57
2013,92029,Women,73
2013,92036,Men,12
2013,92036,Women,11
2013,92037,Men,153
2013,92037,Women,198
2013,92040,Men,180
2013,92040,Women,159
2013,92054,Men,135
2013,92054,Women,108
2013,92055,Men,11
2013,92056,Men,246
2013,92056,Women,216
2013,92057,Men,184
2013,92057,Women,161
2013,92058,Men,79
2013,92058,Women,58
2013,92061,Men,14
2013,92064,Men,176
2013,92064,Women,180
2013,92065,Men,132
2013,92065,Women,114
2013,92067,Men,27
2013,92067,Women,26
2013,92069,Men,126
2013,92069,Women,110
2013,92070,Men,11
2013,92071,Men,191
2013,92071,Women,214
2013,92075,Men,60
2013,92075,Women,49
2013,92078,Men,180
2013,92078,Women,180
2013,92081,Men,79
2013,92081,Women,57
2013,92082,Men,86
2013,92082,Women,59
2013,92083,Men,98
2013,92083,Women,105
2013,92084,Men,191
2013,92084,Women,175
2013,92101,Men,198
2013,92101,Women,95
2013,92102,Men,124
2013,92102,Women,99
2013,92103,Men,151
2013,92103,Women,145
2013,92104,Men,116
2013,92104,Women,112
2013,92105,Men,194
2013,92105,Women,172
2013,92106,Men,106
2013,92106,Women,91
2013,92107,Men,81
2013,92107,Women,90
2013,92108,Men,37
2013,92108,Women,57
2013,92109,Men,121
2013,92109,Women,111
2013,92110,Men,118
2013,92110,Women,95
2013,92111,Men,150
2013,92111,Women,148
2013,92113,Men,131
2013,92113,Women,115
2013,92114,Men,237
2013,92114,Women,214
2013,92115,Men,143
2013,92115,Women,190
2013,92116,Men,94
2013,92116,Women,63
2013,92117,Men,188
2013,92117,Women,218
2013,92118,Men,104
2013,92118,Women,90
2013,92119,Men,124
2013,92119,Women,108
2013,92120,Men,135
2013,92120,Women,140
2013,92122,Men,151
2013,92122,Women,127
2013,92123,Men,102
2013,92123,Women,132
2013,92124,Men,63
2013,92124,Women,44
2013,92126,Men,161
2013,92126,Women,140
2013,92127,Men,82
2013,92127,Women,101
2013,92128,Men,189
2013,92128,Women,213
2013,92129,Men,124
2013,92129,Women,101
2013,92130,Men,67
2013,92130,Women,61
2013,92131,Men,53
2013,92131,Women,57
2013,92139,Men,97
2013,92139,Women,111
2013,92154,Men,224
2013,92154,Women,176
2013,92173,Men,89
2013,92173,Women,69
2013,92179,Men,21
2013,92201,Men,230
2013,92201,Women,158
2013,92203,Men,88
2013,92203,Women,73
2013,92210,Men,27
2013,92210,Women,27
2013,92211,Men,187
2013,92211,Women,161
2013,92220,Men,240
2013,92220,Women,191
2013,92223,Men,165
2013,92223,Women,152
2013,92225,Men,84
2013,92225,Women,64
2013,92227,Men,78
2013,92227,Women,66
2013,92230,Women,12
2013,92231,Men,138
2013,92231,Women,88
2013,92233,Men,17
2013,92234,Men,239
2013,92234,Women,189
2013,92236,Men,62
2013,92236,Women,44
2013,92240,Men,154
2013,92240,Women,129
2013,92241,Men,62
2013,92241,Women,41
2013,92242,Men,21
2013,92242,Women,13
2013,92243,Men,163
2013,92243,Women,115
2013,92249,Men,15
2013,92250,Men,53
2013,92250,Women,31
2013,92251,Men,55
2013,92251,Women,29
2013,92252,Men,67
2013,92252,Women,40
2013,92253,Men,136
2013,92253,Women,111
2013,92254,Men,21
2013,92256,Men,23
2013,92256,Women,17
2013,92257,Men,20
2013,92257,Women,15
2013,92260,Men,217
2013,92260,Women,248
2013,92262,Men,207
2013,92262,Women,157
2013,92264,Men,176
2013,92264,Women,111
2013,92270,Men,156
2013,92270,Women,138
2013,92274,Men,42
2013,92274,Women,23
2013,92275,Men,14
2013,92276,Men,43
2013,92276,Women,41
2013,92277,Men,85
2013,92277,Women,63
2013,92283,Men,21
2013,92284,Men,165
2013,92284,Women,164
2013,92285,Men,24
2013,92285,Women,13
2013,92301,Men,88
2013,92301,Women,85
2013,92307,Men,212
2013,92307,Women,184
2013,92308,Men,220
2013,92308,Women,210
2013,92311,Men,182
2013,92311,Women,123
2013,92313,Men,47
2013,92313,Women,52
2013,92314,Men,53
2013,92314,Women,45
2013,92315,Men,28
2013,92315,Women,24
2013,92316,Men,71
2013,92316,Women,57
2013,92320,Men,59
2013,92320,Women,62
2013,92324,Men,174
2013,92324,Women,142
2013,92325,Men,41
2013,92325,Women,22
2013,92335,Men,221
2013,92335,Women,236
2013,92336,Men,177
2013,92336,Women,139
2013,92337,Men,56
2013,92337,Women,50
2013,92342,Men,31
2013,92342,Women,36
2013,92344,Men,37
2013,92344,Women,48
2013,92345,Men,337
2013,92345,Women,276
2013,92346,Men,185
2013,92346,Women,185
2013,92352,Men,39
2013,92352,Women,17
2013,92354,Men,105
2013,92354,Women,105
2013,92356,Men,47
2013,92356,Women,32
2013,92359,Men,32
2013,92359,Women,33
2013,92363,Men,41
2013,92363,Women,26
2013,92365,Men,16
2013,92365,Women,16
2013,92371,Men,71
2013,92371,Women,46
2013,92372,Men,27
2013,92372,Women,21
2013,92373,Men,155
2013,92373,Women,170
2013,92374,Men,132
2013,92374,Women,150
2013,92376,Men,252
2013,92376,Women,210
2013,92377,Men,57
2013,92377,Women,51
2013,92382,Men,26
2013,92382,Women,14
2013,92392,Men,198
2013,92392,Women,170
2013,92394,Men,79
2013,92394,Women,82
2013,92395,Men,191
2013,92395,Women,210
2013,92397,Men,14
2013,92399,Men,243
2013,92399,Women,248
2013,92401,Men,15
2013,92404,Men,252
2013,92404,Women,218
2013,92405,Men,83
2013,92405,Women,92
2013,92407,Men,150
2013,92407,Women,136
2013,92408,Men,47
2013,92408,Women,36
2013,92410,Men,146
2013,92410,Women,113
2013,92411,Men,91
2013,92411,Women,101
2013,92501,Men,64
2013,92501,Women,66
2013,92503,Men,239
2013,92503,Women,222
2013,92504,Men,199
2013,92504,Women,202
2013,92505,Men,139
2013,92505,Women,121
2013,92506,Men,174
2013,92506,Women,192
2013,92507,Men,140
2013,92507,Women,97
2013,92508,Men,70
2013,92508,Women,69
2013,92509,Men,225
2013,92509,Women,195
2013,92518,Men,27
2013,92518,Women,28
2013,92530,Men,140
2013,92530,Women,116
2013,92532,Men,44
2013,92532,Women,42
2013,92536,Men,27
2013,92536,Women,16
2013,92539,Men,29
2013,92539,Women,18
2013,92543,Men,262
2013,92543,Women,264
2013,92544,Men,286
2013,92544,Women,242
2013,92545,Men,303
2013,92545,Women,257
2013,92548,Men,44
2013,92548,Women,30
2013,92549,Men,14
2013,92549,Women,15
2013,92551,Men,59
2013,92551,Women,51
2013,92553,Men,173
2013,92553,Women,145
2013,92555,Men,90
2013,92555,Women,76
2013,92557,Men,124
2013,92557,Women,114
2013,92562,Men,163
2013,92562,Women,182
2013,92563,Men,121
2013,92563,Women,138
2013,92567,Men,30
2013,92567,Women,25
2013,92570,Men,157
2013,92570,Women,141
2013,92571,Men,104
2013,92571,Women,89
2013,92582,Men,37
2013,92582,Women,68
2013,92583,Men,150
2013,92583,Women,133
2013,92584,Men,103
2013,92584,Women,105
2013,92585,Men,67
2013,92585,Women,72
2013,92586,Men,231
2013,92586,Women,238
2013,92587,Men,61
2013,92587,Women,65
2013,92590,Women,11
2013,92591,Men,113
2013,92591,Women,85
2013,92592,Men,159
2013,92592,Women,148
2013,92595,Men,118
2013,92595,Women,110
2013,92596,Men,51
2013,92596,Women,32
2013,92602,Men,25
2013,92602,Women,16
2013,92603,Men,34
2013,92603,Women,25
2013,92604,Men,76
2013,92604,Women,77
2013,92606,Men,26
2013,92606,Women,33
2013,92610,Men,17
2013,92612,Men,67
2013,92612,Women,86
2013,92614,Men,40
2013,92614,Women,52
2013,92618,Men,20
2013,92618,Women,19
2013,92620,Men,81
2013,92620,Women,77
2013,92624,Men,31
2013,92624,Women,44
2013,92625,Men,47
2013,92625,Women,61
2013,92626,Men,155
2013,92626,Women,154
2013,92627,Men,161
2013,92627,Women,165
2013,92629,Men,106
2013,92629,Women,100
2013,92630,Men,176
2013,92630,Women,193
2013,92637,Men,282
2013,92637,Women,323
2013,92646,Men,238
2013,92646,Women,205
2013,92647,Men,199
2013,92647,Women,151
2013,92648,Men,162
2013,92648,Women,143
2013,92649,Men,143
2013,92649,Women,117
2013,92651,Men,72
2013,92651,Women,76
2013,92653,Men,124
2013,92653,Women,160
2013,92655,Men,35
2013,92655,Women,27
2013,92656,Men,68
2013,92656,Women,69
2013,92657,Men,19
2013,92657,Women,21
2013,92660,Men,148
2013,92660,Women,122
2013,92661,Men,15
2013,92661,Women,12
2013,92662,Men,18
2013,92662,Women,17
2013,92663,Men,80
2013,92663,Women,107
2013,92672,Men,119
2013,92672,Women,129
2013,92673,Men,73
2013,92673,Women,85
2013,92675,Men,140
2013,92675,Women,156
2013,92677,Men,206
2013,92677,Women,214
2013,92679,Men,44
2013,92679,Women,41
2013,92683,Men,325
2013,92683,Women,320
2013,92688,Men,88
2013,92688,Women,69
2013,92691,Men,162
2013,92691,Women,225
2013,92692,Men,159
2013,92692,Women,184
2013,92694,Men,36
2013,92694,Women,27
2013,92701,Men,116
2013,92701,Women,82
2013,92703,Men,135
2013,92703,Women,109
2013,92704,Men,187
2013,92704,Women,167
2013,92705,Men,170
2013,92705,Women,147
2013,92706,Men,97
2013,92706,Women,110
2013,92707,Men,117
2013,92707,Women,104
2013,92708,Men,203
2013,92708,Women,229
2013,92780,Men,130
2013,92780,Women,166
2013,92782,Men,34
2013,92782,Women,32
2013,92801,Men,210
2013,92801,Women,192
2013,92802,Men,119
2013,92802,Women,108
2013,92804,Men,289
2013,92804,Women,288
2013,92805,Men,160
2013,92805,Women,131
2013,92806,Men,110
2013,92806,Women,118
2013,92807,Men,123
2013,92807,Women,122
2013,92808,Men,40
2013,92808,Women,28
2013,92821,Men,132
2013,92821,Women,146
2013,92831,Men,93
2013,92831,Women,94
2013,92832,Men,73
2013,92832,Women,68
2013,92833,Men,144
2013,92833,Women,155
2013,92835,Men,106
2013,92835,Women,159
2013,92840,Men,161
2013,92840,Women,157
2013,92841,Men,114
2013,92841,Women,117
2013,92843,Men,129
2013,92843,Women,112
2013,92844,Men,75
2013,92844,Women,48
2013,92845,Men,75
2013,92845,Women,79
2013,92860,Men,79
2013,92860,Women,81
2013,92861,Men,29
2013,92861,Women,27
2013,92865,Men,53
2013,92865,Women,67
2013,92866,Men,51
2013,92866,Women,55
2013,92867,Men,133
2013,92867,Women,139
2013,92868,Men,66
2013,92868,Women,79
2013,92869,Men,100
2013,92869,Women,132
2013,92870,Men,162
2013,92870,Women,157
2013,92879,Men,134
2013,92879,Women,107
2013,92880,Men,87
2013,92880,Women,125
2013,92881,Men,67
2013,92881,Women,77
2013,92882,Men,150
2013,92882,Women,173
2013,92883,Men,63
2013,92883,Women,63
2013,92886,Men,143
2013,92886,Women,161
2013,92887,Men,42
2013,92887,Women,42
2013,93001,Men,150
2013,93001,Women,110
2013,93003,Men,205
2013,93003,Women,251
2013,93004,Men,125
2013,93004,Women,136
2013,93010,Men,168
2013,93010,Women,215
2013,93012,Men,173
2013,93012,Women,137
2013,93013,Men,60
2013,93013,Women,50
2013,93015,Men,73
2013,93015,Women,55
2013,93021,Men,71
2013,93021,Women,71
2013,93022,Men,33
2013,93022,Women,32
2013,93023,Men,107
2013,93023,Women,104
2013,93030,Men,180
2013,93030,Women,142
2013,93033,Men,202
2013,93033,Women,175
2013,93035,Men,87
2013,93035,Women,85
2013,93036,Men,80
2013,93036,Women,72
2013,93041,Men,71
2013,93041,Women,74
2013,93060,Men,132
2013,93060,Women,117
2013,93063,Men,170
2013,93063,Women,174
2013,93065,Men,226
2013,93065,Women,237
2013,93066,Men,12
2013,93101,Men,82
2013,93101,Women,78
2013,93103,Men,57
2013,93103,Women,61
2013,93105,Men,128
2013,93105,Women,177
2013,93108,Men,53
2013,93108,Women,69
2013,93109,Men,37
2013,93109,Women,44
2013,93110,Men,70
2013,93110,Women,71
2013,93111,Men,85
2013,93111,Women,124
2013,93117,Men,80
2013,93117,Women,101
2013,93202,Men,18
2013,93202,Women,16
2013,93203,Men,32
2013,93203,Women,26
2013,93204,Men,21
2013,93204,Women,15
2013,93205,Men,34
2013,93205,Women,15
2013,93210,Men,44
2013,93210,Women,31
2013,93212,Men,51
2013,93212,Women,34
2013,93215,Men,124
2013,93215,Women,121
2013,93219,Men,20
2013,93221,Men,67
2013,93221,Women,54
2013,93223,Men,32
2013,93223,Women,22
2013,93225,Men,30
2013,93225,Women,16
2013,93230,Men,213
2013,93230,Women,268
2013,93234,Men,21
2013,93235,Men,11
2013,93235,Women,16
2013,93238,Men,20
2013,93238,Women,16
2013,93240,Men,65
2013,93240,Women,62
2013,93241,Men,42
2013,93241,Women,34
2013,93242,Men,13
2013,93245,Men,89
2013,93245,Women,85
2013,93247,Men,40
2013,93247,Women,45
2013,93250,Men,30
2013,93250,Women,22
2013,93256,Men,17
2013,93257,Men,286
2013,93257,Women,265
2013,93263,Men,53
2013,93263,Women,55
2013,93265,Men,23
2013,93265,Women,16
2013,93267,Men,21
2013,93267,Women,11
2013,93268,Men,73
2013,93268,Women,75
2013,93270,Men,19
2013,93270,Women,21
2013,93271,Men,13
2013,93271,Women,11
2013,93272,Men,13
2013,93274,Men,245
2013,93274,Women,237
2013,93277,Men,237
2013,93277,Women,237
2013,93280,Men,53
2013,93280,Women,31
2013,93283,Men,18
2013,93283,Women,11
2013,93285,Men,27
2013,93285,Women,23
2013,93286,Men,26
2013,93286,Women,20
2013,93291,Men,132
2013,93291,Women,143
2013,93292,Men,125
2013,93292,Women,117
2013,93301,Men,89
2013,93301,Women,80
2013,93304,Men,194
2013,93304,Women,168
2013,93305,Men,171
2013,93305,Women,95
2013,93306,Men,267
2013,93306,Women,230
2013,93307,Men,241
2013,93307,Women,165
2013,93308,Men,242
2013,93308,Women,228
2013,93309,Men,236
